codigo,descricao,salario_medio_atual,modelo_vencedor,score,previsao_5,previsao_10,previsao_15,previsao_20,tendencia_salarial,tendencia_mercado
253110,Redator de Publicidade,1744.09,Linear,0.9334,1797.7505215036228,1914.3101593224515,1953.870051464715,2034.5667061332808,Crescente,NOVA TENDÊNCIA
253115,Agente Publicitario,2061.75,Fallback,1.1634,2130.827991086389,2274.5440821623624,2421.449404529295,2763.8634171882222,Decrescente,NOVA TENDÊNCIA
253120,Analista de Negocios,2001.69,Fallback,1.1087,2100.1903626668905,2278.878141735141,2279.4582838514375,2369.3490214540857,Crescente,QUEDA RECENTE
253125,Analista de Pesquisa de Mercado,1881.8,ARIMA,0.5166,1957.0949479939316,2142.5440316680333,2066.87403730538,2232.0314755921304,Crescente,ALTA NOS ÚLTIMOS MESES
253130,Diretor de Criacao,1821.61,XGBoost,0.7972,1929.2972917500647,1992.1062250843909,2115.164959037407,2136.565648349869,Crescente,VARIAÇÃO INTENSA
253135,Diretor de Contas (Publicidade),1953.88,Fallback,1.1031,2018.8282183621652,2199.569900668574,2420.4858653883794,2601.74459134145,Oscilante,CRESCIMENTO FORTE
253140,Diretor de Arte (Publicidade),1770.72,Linear,0.5636,1855.6998166625292,1895.3410943802742,1946.0634477176939,2126.423759888225,Oscilante,MERCADO INCERTO
253145,Diretor de Midia (Publicidade),1774.49,Fallback,0.5474,1887.3278169665605,1907.205080898679,1977.8482658974267,2108.383009227509,Decrescente,CRESCIMENTO LEVE
253150,Agenciador de Propaganda (A),2088.72,Linear,0.7004,2187.618308097439,2339.4163740151257,2331.016383871271,2647.3186872572514,Crescente,MERCADO INCERTO
253205,Gerente de Captacao (Fundos e Investimentos Institucionais),1977.19,ARIMA,0.6868,2123.239159208566,2089.254136099642,2454.901553851371,2305.605203485923,Crescente,MERCADO INCERTO
253210,Gerente de Clientes Especiais (Private),1988.44,XGBoost,0.9033,2133.7764799944753,2289.1946071887264,2418.876298805194,2244.9979136742413,Crescente,MUDANÇA RÁPIDA
253215,Gerente de Contas - Pessoa Fisica e Juridica,1623.4,XGBoost,1.0074,1716.7534651877866,1868.3138798259956,1778.3333336445326,1842.692757939513,Decrescente,VARIAÇÃO INTENSA
253220,Gerente de Grandes Contas (Corporate),1648.35,Holt-Winters,0.7589,1704.3746594544043,1835.000106786886,2036.3175356807733,2175.003261999395,Decrescente,MERCADO ESTÁVEL
253225,Operador de Negocios,1895.22,Holt-Winters,0.7678,1948.2006440834468,2144.971868842251,2287.468931664844,2421.9467116312317,Oscilante,MUDANÇA RÁPIDA
253305,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",1838.18,ARIMA,1.1344,1932.9170368291122,1965.3033743012447,2193.096969295463,2348.8873817250487,Crescente,NOVA TENDÊNCIA
254105,Auditor-Fiscal da Receita Federal,1830.0,Linear,0.566,1905.1595163727593,2093.719833846665,2019.4266893351466,2461.8611941135377,Crescente,QUEDA RECENTE
254110,Tecnico da Receita Federal,2044.21,Prophet,0.882,2123.346105244428,2224.38165498635,2347.148661190532,2261.3316196093974,Oscilante,QUEDA RECENTE
254205,Auditor-Fiscal da Previdencia Social,2086.76,Linear,1.1314,2158.1429468672336,2279.4936032848846,2341.6673865449934,2362.540894506907,Crescente,CRESCIMENTO LEVE
254305,Auditor-Fiscal do Trabalho,1845.0,Holt-Winters,0.5199,1930.2381375982125,2077.2557937177066,2079.879247996758,2433.558387962426,Crescente,ALTA NOS ÚLTIMOS MESES
254310,Agente de Higiene e Seguranca,1895.53,Linear,1.1116,1956.854070714718,2133.8251862890106,2205.0348161714282,2096.3033258045325,Decrescente,MUDANÇA RÁPIDA
254405,Fiscal de Tributos Estadual,1993.24,XGBoost,0.9654,2133.090648020561,2142.510312302778,2183.9145752706913,2220.021877900236,Crescente,CRESCIMENTO LEVE
254410,Fiscal de Tributos Municipal,1839.78,Prophet,0.9145,1888.2500117537809,1949.2809557693008,2204.120627055397,2456.922234909888,Oscilante,MERCADO ESTÁVEL
254415,Tecnico de Tributos Estadual,2067.09,Linear,0.8659,2185.9851739599417,2326.9020733310845,2282.053467550119,2486.3520145252655,Decrescente,QUEDA RECENTE
254420,Tecnico de Tributos Municipal,2011.71,Linear,0.7673,2082.184249039995,2175.6097612127137,2427.781513121407,2663.687154816741,Oscilante,MERCADO ESTÁVEL
254505,Fiscal de Atividades Urbanas,1667.83,Fallback,0.5343,1725.3145518104534,1894.6799086533126,1934.0693301890856,1932.7806198892467,Crescente,MERCADO ESTÁVEL
261105,Arquivista Pesquisador (Jornalismo),1869.73,Holt-Winters,1.0228,1988.659734600261,1992.2836490546454,2244.438744981827,2394.1774407340304,Oscilante,CRESCIMENTO FORTE
261110,Assessor de Imprensa,1781.17,ARIMA,1.1833,1894.8799146724873,1945.584066933232,2056.8605960148393,2174.6565856181455,Crescente,CRESCIMENTO VOLÁTIL
261115,Diretor de Redacao,1631.57,Fallback,0.8546,1735.9870922397047,1722.639511988343,1890.3458354447332,2196.598622888556,Oscilante,QUEDA RECENTE
261120,Editor,1946.73,Prophet,0.854,2062.461494061603,2247.5683810416845,2281.850540382488,2159.113307352088,Decrescente,VARIAÇÃO INTENSA
261125,Jornalista,1860.78,ARIMA,1.0297,1920.2408705808925,1995.0613643463228,2121.6748929223054,2385.2464826212317,Oscilante,QUEDA RECENTE
261130,Produtor de Texto,1660.35,Prophet,0.601,1738.2740372714475,1754.7859729435713,1952.2242141142951,1965.5239675602963,Crescente,MUDANÇA RÁPIDA
261135,Reporter (Exclusive Radio e Televisao),2012.24,Prophet,0.5512,2077.8350447333037,2322.8563283530516,2301.3897104320763,2586.0994637494177,Crescente,VARIAÇÃO INTENSA
261140,Revisor de Texto,1843.3,ARIMA,0.6317,1926.6160122158012,2007.6149632941122,2245.6124059941594,2066.096891278817,Decrescente,CRESCIMENTO LEVE
261205,Bibliotecario,1627.87,Linear,0.5833,1711.6904833810763,1879.0062487029577,1999.4981893400436,2161.444520638167,Oscilante,CRESCIMENTO VOLÁTIL
261210,Documentalista,1969.06,Linear,0.5192,2091.559545427212,2210.0844921290036,2167.6808385249333,2610.39365093165,Oscilante,MERCADO INCERTO
261215,Analista de Informacoes (Pesquisador de Informacoes de Rede),1818.65,ARIMA,0.8066,1868.0802437112898,2066.1672718996383,2076.667544558793,2331.106238637961,Decrescente,MERCADO ESTÁVEL
261305,Arquivista,1608.73,Linear,1.0009,1700.9328898590118,1707.3855633379042,1973.3912095989895,2157.892540136075,Crescente,QUEDA RECENTE
261310,Museologo,1644.65,Prophet,0.5175,1719.896768660354,1798.128304241245,1931.0232003013016,2019.4560493324557,Crescente,CRESCIMENTO LEVE
261405,Filologo,1840.01,Holt-Winters,0.9159,1930.7962860793018,1960.0129930559683,2171.8620938990216,2136.8202599936926,Decrescente,MUDANÇA RÁPIDA
261410,Interprete,1935.56,Prophet,0.777,2083.48026959875,2129.8753807705248,2383.809459353788,2165.623587850947,Crescente,CRESCIMENTO VOLÁTIL
261415,Linguista,1926.42,Linear,0.8233,1998.5635734914022,2094.5320392326707,2260.702131934108,2384.373455948473,Decrescente,VARIAÇÃO INTENSA
261420,Tradutor,1677.32,Holt-Winters,0.5774,1794.5664237719488,1894.8287483446682,1814.9416334604214,2215.733750729399,Oscilante,ALTA NOS ÚLTIMOS MESES
261425,Intérprete de Língua de Sinais,2086.26,Fallback,0.6059,2196.4994609437285,2324.3132952430246,2403.6448628145176,2361.5678441195178,Decrescente,NOVA TENDÊNCIA
261430,Audiodescritor,1650.72,Fallback,0.5641,1748.6542306415024,1848.2295574040763,2041.40083550346,1988.057974755506,Decrescente,CRESCIMENTO VOLÁTIL
261505,Autor-Roteirista,1902.13,ARIMA,0.7978,1950.277748808369,2009.872756898858,2318.062876115817,2109.3851399669784,Decrescente,ALTA NOS ÚLTIMOS MESES
261510,Critico,1841.89,XGBoost,1.0927,1908.527594819817,2019.7947052133097,2272.095731856804,2235.9626136340107,Oscilante,RETRAÇÃO LEVE
261515,Escritor de Ficcao,1628.95,Prophet,0.637,1747.2303523576766,1745.8357921576662,1829.159197597173,2019.8135611555324,Decrescente,CRESCIMENTO LEVE
261520,Escritor de nao Ficcao,1844.44,ARIMA,1.0881,1897.5399184569158,2074.113936054359,2134.1715648848794,2237.0201135242087,Decrescente,CRESCIMENTO FORTE
261525,Poeta,1958.7,ARIMA,0.7787,2049.296263866041,2083.6469928526353,2182.8003264066347,2333.6341876533183,Decrescente,VARIAÇÃO INTENSA
261530,Redator de Textos Tecnicos,1860.38,XGBoost,1.1531,1973.6103346289578,2140.797666966035,2299.3272296156856,2311.1224195792247,Crescente,MERCADO ESTÁVEL
261605,Editor de Jornal,1640.76,ARIMA,1.0524,1696.5527625954771,1827.9430175152668,2018.277572270913,1968.6847578196628,Crescente,MERCADO INCERTO
261610,Editor de Livro,1852.4,Fallback,0.5645,1936.2101299194453,2064.207303770983,2008.1933385956925,2270.415986182578,Crescente,MERCADO INCERTO
261615,Editor de Midia Eletronica,1955.48,Linear,0.6366,2063.34333737153,2133.3560863488333,2149.3973372193605,2515.141958499366,Oscilante,RETRAÇÃO LEVE
261620,Editor de Revista,1684.5,Fallback,0.6192,1756.259610258478,1850.8229840536683,1983.861967913495,2089.2851078510434,Decrescente,CRESCIMENTO LEVE
261625,Editor de Revista Cientifica,1886.81,Linear,0.9464,1935.8655128080495,2075.6514926961117,2354.6960633603126,2102.1968601323792,Oscilante,ALTA NOS ÚLTIMOS MESES
261705,Ancora de Radio e Televisao,1975.0,Linear,1.0309,2061.9012289073717,2155.534188400567,2347.3950077242644,2274.435333305217,Decrescente,MERCADO INCERTO
261710,Comentarista de Radio e Televisao,1912.76,Fallback,0.8631,2013.3829902248187,2111.0736215828783,2264.248185368191,2555.2745643831527,Oscilante,CRESCIMENTO LEVE
261715,Locutor de Radio e Televisao,1741.29,Fallback,0.8948,1834.8066602954761,1832.2610183740624,1903.1372892115585,2269.6935928224393,Oscilante,CRESCIMENTO VOLÁTIL
261720,Locutor Publicitario de Radio e Televisao,1887.7,Linear,1.112,1987.8239352556202,1991.8912213171577,2099.7405637627817,2113.4021120929037,Crescente,CRESCIMENTO FORTE
261725,Narrador em Programas de Radio e Televisao,2002.76,Prophet,1.149,2140.2917680920677,2297.988724924949,2213.759854404096,2343.093356197583,Oscilante,MERCADO INCERTO
261730,Reporter de Radio e Televisao,1740.04,Holt-Winters,0.6795,1808.5462502725418,1834.7520640056441,2067.8979055010923,2321.1757520607907,Oscilante,QUEDA RECENTE
261805,Fotografo,1665.02,Linear,0.5779,1740.6113435744987,1768.8798237523642,1876.997250470653,2093.923698334,Oscilante,CRESCIMENTO VOLÁTIL
261810,Fotografo Publicitario,1731.87,Prophet,1.1875,1858.4297438478336,1943.9494160997288,2019.3476960561084,2213.3617717400234,Oscilante,MUDANÇA RÁPIDA
261815,Fotografo Retratista,2015.54,XGBoost,0.7074,2120.3163403923595,2194.0034006972196,2307.514840957108,2370.1520140997945,Decrescente,MERCADO ESTÁVEL
261820,Repórter Fotográfico,1893.28,XGBoost,0.5321,2028.7884122380613,2111.4249545765624,2076.981341606704,2226.2622409956725,Decrescente,CRESCIMENTO FORTE
261905,Continuista,1612.85,Fallback,0.5424,1731.0032468926922,1715.7832425231225,1878.0026984428846,1910.3120795148673,Crescente,MERCADO INCERTO
261910,Assistente de Direcao (Tv),1887.58,ARIMA,1.1623,1974.9127440616132,2069.3346576662543,2298.8313143182877,2117.0566103992205,Crescente,MERCADO INCERTO
262105,Produtor Cultural,1770.71,Holt-Winters,0.6355,1870.6580261504353,2028.8427002991311,2126.651935210891,2285.049003106816,Decrescente,VARIAÇÃO INTENSA
262110,Produtor Cinematografico,2078.74,XGBoost,0.6047,2155.3875230946264,2380.188279157979,2254.855002728889,2497.5866588952363,Crescente,MUDANÇA RÁPIDA
262115,Produtor de Radio,1612.54,Prophet,0.8662,1701.0550745273742,1709.3563896232795,1844.6543893442429,1880.4580900756127,Crescente,CRESCIMENTO LEVE
262120,Produtor de Teatro,1861.66,XGBoost,0.5333,1972.3588092717878,1978.1545485505906,2128.553913073983,2229.502400959689,Crescente,MERCADO ESTÁVEL
262125,Produtor de Televisao,2056.93,Fallback,1.0158,2184.614183815122,2201.843614239224,2409.4296235233096,2610.2271969860253,Decrescente,CRESCIMENTO VOLÁTIL
262130,Tecnólogo em Produção Fonográfica,1776.86,Holt-Winters,0.9745,1912.865953129047,2036.2981322803053,2140.659699447498,2246.9184351047325,Crescente,MERCADO INCERTO
262135,Tecnólogo em Produção Audiovisual,1737.96,Linear,0.5181,1784.0484619403521,1991.577901852847,2129.3582560297987,2284.9183522624226,Crescente,MERCADO INCERTO
262205,Diretor de Cinema,1782.79,Prophet,0.6518,1838.427429471442,1951.0514945218688,2127.8590483237117,2205.3879559175252,Decrescente,IMPREVISÍVEL
262210,Diretor de Programas de Radio,1700.43,ARIMA,1.004,1825.5865625872611,1957.474072088488,2033.538457444934,2079.5819383327807,Oscilante,IMPREVISÍVEL
262215,Diretor de Programas de Televisao,1810.13,Linear,0.9354,1918.5588875203491,1987.3415824978133,2067.3455665881984,2088.3048599628687,Decrescente,QUEDA RECENTE
262220,Diretor Teatral,1684.13,Prophet,0.7606,1802.6261555671165,1883.4829811622385,1947.7101399416674,2249.4638166634045,Oscilante,MUDANÇA RÁPIDA
262225,Diretor de Programacao,1712.05,Linear,0.6296,1757.3177225239187,1897.0978135871856,2003.34234590648,2026.450583899588,Crescente,CRESCIMENTO FORTE
262230,Diretor de Producao,1648.89,ARIMA,0.6803,1749.6245420603218,1887.1863713091723,2027.0477044925208,2206.863225132906,Oscilante,RETRAÇÃO LEVE
262235,Diretor Artistico,1601.63,Linear,0.7408,1715.1668566676365,1705.2329348401076,1856.8575579980986,1922.2735008203583,Oscilante,MERCADO ESTÁVEL
262305,Cenografo Carnavalesco e Festas Populares,2081.25,XGBoost,1.0822,2139.7358947527614,2250.674600409593,2507.444054053928,2595.048812626348,Decrescente,CRESCIMENTO VOLÁTIL
262310,Cenografo de Cinema,1671.42,Prophet,0.9667,1792.7039204846658,1817.8672594639652,1872.2280117824507,2129.425331941749,Decrescente,MERCADO INCERTO
262315,Cenografo de Eventos,1753.42,Holt-Winters,0.6373,1886.1982052615026,1908.8954357871178,2165.78653214263,2136.377317042085,Decrescente,NOVA TENDÊNCIA
262320,Cenografo de Teatro,1922.55,Fallback,0.7968,2058.7019661606805,2122.2288295129515,2315.3518381515178,2384.091766987785,Crescente,MERCADO INCERTO
262325,Cenografo de Tv,1812.31,Holt-Winters,0.9588,1895.9497681042265,2089.5280050875804,2012.8900240381013,2051.490136092302,Crescente,QUEDA RECENTE
262330,Diretor de Arte,1969.51,ARIMA,0.8047,2114.291344470011,2195.2690050139167,2307.746032547625,2617.4446268020542,Crescente,NOVA TENDÊNCIA
262405,Artista (Artes Visuais),2010.23,Prophet,0.7435,2093.559562396489,2174.2430041769358,2347.7311594012217,2505.9476732895682,Oscilante,RETRAÇÃO LEVE
262410,Desenhista Industrial Grafico (Designer Grafico),1670.19,Prophet,0.6552,1721.5332553540584,1837.750655775957,1996.3359146112643,1867.0348474393227,Decrescente,IMPREVISÍVEL
262415,Conservador-Restaurador de Bens  Culturais,2001.61,ARIMA,0.5852,2059.0271415987354,2270.1704691914993,2180.6051677312444,2297.777960991003,Crescente,ALTA NOS ÚLTIMOS MESES
262420,Desenhista Industrial de Produto (Designer de Produto),1872.06,ARIMA,0.7271,1932.057766156455,2053.2757659848253,2135.092552090495,2518.897539107391,Decrescente,CRESCIMENTO VOLÁTIL
262425,Desenhista Industrial de Produto de Moda (Designer de Moda),1883.04,ARIMA,1.0114,1953.715978325611,1983.4630960289257,2083.602700040795,2251.7931855507395,Crescente,CRESCIMENTO LEVE
262505,Ator,1684.41,Fallback,1.0664,1806.1069409281788,1852.7352872153695,1885.5365960150277,1993.4802759423055,Decrescente,MUDANÇA RÁPIDA
262605,Compositor,1834.3,Holt-Winters,1.0044,1939.0644583442236,2009.9264048128143,2288.280028979631,2350.9858674982993,Oscilante,CRESCIMENTO FORTE
262610,Musico Arranjador,1604.36,ARIMA,1.1201,1686.9981841690671,1831.2818757521036,1913.4651777647434,2013.1269401866423,Oscilante,MERCADO INCERTO
262615,Musico Regente,2047.16,Prophet,0.5397,2129.7100366293857,2345.441406712831,2257.026154151386,2440.190002245895,Decrescente,IMPREVISÍVEL
262620,Musicologo,1760.6,Prophet,0.5937,1826.6143146551017,1891.6945575321015,2144.0575910393586,2056.0209784931076,Crescente,VARIAÇÃO INTENSA
262705,Musico Interprete Cantor,2071.96,Holt-Winters,0.6884,2181.053684890872,2398.9507394955494,2483.7714001980626,2561.8343921975784,Decrescente,MERCADO ESTÁVEL
262710,Musico Interprete Instrumentista,1994.39,Prophet,0.8053,2120.9764684374627,2292.836675319505,2226.3848104754175,2563.9266806929636,Oscilante,ALTA NOS ÚLTIMOS MESES
262805,Assistente de Coreografia,1901.55,Fallback,0.8426,1998.1724242792711,2157.798791336182,2261.5323800420288,2342.3233604602847,Oscilante,CRESCIMENTO VOLÁTIL
262810,Bailarino (Exceto Dancas Populares),1826.14,Prophet,0.9631,1900.7440045198996,1991.6943615116977,2094.9975777192376,2207.265434838241,Oscilante,ALTA NOS ÚLTIMOS MESES
262815,Coreografo,1877.84,Linear,1.0307,2000.2104488742727,2164.2013382225723,2184.722661402889,2205.9110617120164,Decrescente,QUEDA RECENTE
262820,Dramaturgo de Danca,1849.96,Prophet,0.7463,1943.7078488216748,1982.2864074254726,2293.4995541727153,2126.8622378587565,Decrescente,CRESCIMENTO LEVE
262825,Ensaiador de Danca,1691.76,Fallback,0.8836,1785.24157534469,1935.5718003172608,2004.2428326937545,1878.2178278913113,Crescente,IMPREVISÍVEL
262830,Professor de Danca,1753.23,Prophet,0.5351,1845.0592921218388,1852.204902396253,1959.7784272508734,2120.5707139413344,Decrescente,CRESCIMENTO LEVE
262905,Decorador de Interiores de Nivel Superior,1898.89,Prophet,0.5435,2018.432809257653,2031.1467381916812,2301.6324847200626,2387.5664929754525,Decrescente,MUDANÇA RÁPIDA
263105,Ministro de Culto Religioso,1711.12,Fallback,0.8412,1818.4697821938864,1919.2675000704644,1921.7051976193598,1902.4934314137477,Decrescente,QUEDA RECENTE
263110,Missionario,1761.81,Prophet,1.0608,1811.2229690158185,1972.3828355832266,2010.6510196592546,2005.0022909720954,Crescente,MERCADO INCERTO
263115,Teologo,1754.94,Fallback,1.1266,1859.8900717060412,1921.558241080183,2011.8484607346488,2047.2042164675777,Oscilante,CRESCIMENTO FORTE
271105,Chefe de Cozinha (Desativado em 2010),1856.83,Linear,0.998,1959.7912121167537,2038.5203592271237,2102.28124784971,2465.807050978371,Crescente,IMPREVISÍVEL
271110,Tecnólogo em Gastronomia,2072.58,Holt-Winters,0.7371,2212.2907606002345,2212.329377539258,2456.611711350762,2381.041412235085,Oscilante,QUEDA RECENTE
300105,Tecnico em Mecatronica - Automacao da Manufatura,1705.71,Fallback,0.9991,1805.2035634627853,1955.632274816409,1957.3312106191931,1943.724471720816,Decrescente,MERCADO ESTÁVEL
300110,Tecnico em Mecatronica - Robotica,1651.4,ARIMA,1.0123,1712.679997589671,1907.1041883367934,1891.3348599278763,2005.497135346671,Decrescente,ALTA NOS ÚLTIMOS MESES
300305,Tecnico em Eletromecanica,1990.56,Holt-Winters,0.5949,2143.683397642069,2269.353476727932,2221.7436219236383,2509.0216079895495,Crescente,IMPREVISÍVEL
301105,Tecnico de Laboratorio Industrial,2035.57,ARIMA,0.8473,2162.046587079954,2220.9997796717344,2202.040278889514,2378.00478046167,Decrescente,ALTA NOS ÚLTIMOS MESES
301110,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),1754.24,XGBoost,0.5396,1848.4350408786252,1891.833513922005,1932.5675746099569,2147.35598389518,Crescente,RETRAÇÃO LEVE
301115,Tecnico Quimico de Petroleo,1764.87,Linear,1.1537,1859.8861858043686,1889.9751872956153,2040.9089219816376,2196.0251680806887,Crescente,ALTA NOS ÚLTIMOS MESES
301205,Tecnico de Apoio À Bioengenharia,2001.11,Holt-Winters,0.751,2123.1831686700334,2203.330242052173,2224.572357869818,2245.345629299727,Oscilante,ALTA NOS ÚLTIMOS MESES
311105,Tecnico Quimico,1615.78,Fallback,0.7261,1716.6833689604766,1731.498877353312,1830.6763006430256,1829.432503632231,Crescente,CRESCIMENTO VOLÁTIL
311110,Tecnico de Celulose e Papel,1799.88,XGBoost,1.1593,1930.4036260158784,2008.6091994707915,1964.9061499763573,2209.882432529549,Crescente,NOVA TENDÊNCIA
311115,Tecnico em Curtimento,1705.78,XGBoost,0.8874,1749.446806786446,1958.8944976006917,1881.837045533342,1886.0630278893764,Crescente,NOVA TENDÊNCIA
311205,Tecnico em Petroquimica,1809.92,ARIMA,0.5522,1899.0097955496908,2010.7553902082905,2052.7845967992052,2032.1655236245228,Oscilante,CRESCIMENTO LEVE
311305,"Tecnico em Materiais, Produtos Ceramicos e Vidros",1641.18,XGBoost,0.7761,1737.0997332261404,1880.7853777902346,1962.9014244109558,1882.8342997765474,Decrescente,CRESCIMENTO VOLÁTIL
311405,Tecnico em Borracha,2064.09,Holt-Winters,1.0548,2176.2408752529086,2220.246178433304,2299.9514955915906,2737.6954733976495,Crescente,RETRAÇÃO LEVE
311410,Tecnico em Plastico,1787.32,Holt-Winters,1.1837,1911.6290590922151,1989.4950169041324,1954.271386006533,2136.9714840659312,Oscilante,MUDANÇA RÁPIDA
311505,Tecnico de Controle de Meio Ambiente,1746.72,Holt-Winters,0.94,1854.317593002723,2010.3368099335064,1949.4723811873316,2198.502829684989,Decrescente,CRESCIMENTO VOLÁTIL
311510,Tecnico de Meteorologia,1969.49,Linear,1.1318,2116.286237896525,2248.1777501920315,2372.599958439226,2592.99629578319,Oscilante,ALTA NOS ÚLTIMOS MESES
311515,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",1620.17,Holt-Winters,0.9482,1740.9694662180161,1848.7333712063698,1940.2893274025832,2083.173479340469,Oscilante,CRESCIMENTO LEVE
311520,Tecnico em Tratamento de Efluentes,1985.82,Linear,0.544,2087.1914254776507,2178.399526353268,2360.674627479918,2352.315161092551,Crescente,ALTA NOS ÚLTIMOS MESES
311605,Tecnico Textil,1762.95,Fallback,1.1778,1878.6682900499113,1983.294244682399,1926.2949712338493,2040.7611964681694,Crescente,VARIAÇÃO INTENSA
311610,Tecnico Textil (Tratamentos Quimicos),1787.33,ARIMA,0.6511,1919.251939880255,2035.381673298085,2019.7765428176308,2291.1329674795666,Oscilante,RETRAÇÃO LEVE
311615,Tecnico Textil de Fiacao,1956.51,ARIMA,0.9139,2084.885213815259,2202.096335545638,2335.3073229528945,2355.195776885141,Crescente,MUDANÇA RÁPIDA
311620,Tecnico Textil de Malharia,1948.3,ARIMA,0.7023,2031.2247341635955,2192.3069103251864,2144.4205303982867,2518.1780856119512,Decrescente,MUDANÇA RÁPIDA
311625,Tecnico Textil de Tecelagem,1991.16,Holt-Winters,1.0726,2116.7774381058825,2203.733986433373,2450.8341433518494,2565.3236084286564,Decrescente,MERCADO ESTÁVEL
311705,Colorista de Papel,2073.56,Holt-Winters,0.5813,2156.6231245497097,2298.5567982066314,2422.26865959853,2732.9341653183646,Oscilante,MERCADO INCERTO
311710,Colorista Textil,1993.45,Linear,0.6376,2076.441142622605,2206.2404798347625,2471.820447413467,2310.364298168145,Crescente,MUDANÇA RÁPIDA
311715,Preparador de Tintas,1973.88,XGBoost,1.0057,2094.576845476874,2078.8842542034827,2156.6906123316467,2495.340243173447,Decrescente,ALTA NOS ÚLTIMOS MESES
311720,Preparador de Tintas (Fabrica de Tecidos),2021.39,ARIMA,0.9778,2091.996003990125,2253.899537376561,2224.4690173589975,2623.3921840719167,Crescente,ALTA NOS ÚLTIMOS MESES
311725,Tingidor de Couros e Peles,1992.33,Linear,0.7276,2127.9535606442705,2126.8112734939873,2173.509319013672,2230.8233085833576,Decrescente,ALTA NOS ÚLTIMOS MESES
312105,Tecnico de Obras Civis,2060.03,Holt-Winters,1.1693,2166.593364835853,2307.953387521657,2450.838335470211,2415.3499543330663,Oscilante,QUEDA RECENTE
312205,Tecnico de Estradas,2078.23,Linear,0.8881,2201.8386794963644,2397.00514437009,2388.4112438213688,2367.4456365581214,Decrescente,CRESCIMENTO LEVE
312210,Tecnico de Saneamento,1878.46,ARIMA,0.9901,1977.6890152339258,2083.7230066268803,2132.4267993766457,2240.1984524130994,Oscilante,ALTA NOS ÚLTIMOS MESES
312305,Tecnico em Agrimensura,1640.23,XGBoost,0.8311,1723.32500414367,1735.1701575088953,2016.4626465807905,1815.894726055892,Decrescente,ALTA NOS ÚLTIMOS MESES
312310,Tecnico em Geodesia e Cartografia,1638.58,ARIMA,0.6959,1752.9690806878145,1874.2753424213606,1926.4225639262568,2135.354769651956,Crescente,NOVA TENDÊNCIA
312315,Tecnico em Hidrografia,1624.53,Linear,1.1834,1712.628640636336,1812.5650821807333,1768.7644875395215,2172.9609348809454,Oscilante,RETRAÇÃO LEVE
312320,Topografo,1657.31,Linear,1.1471,1767.9926238772794,1869.7084686375174,1978.8149522236843,1903.7771951933205,Oscilante,MUDANÇA RÁPIDA
313105,Eletrotecnico,1997.58,XGBoost,0.5153,2110.817285061083,2203.2132121102604,2415.4213281211637,2494.0370524647983,Oscilante,VARIAÇÃO INTENSA
313110,Eletrotecnico (Producao de Energia),1767.93,XGBoost,0.969,1838.6145410113736,1936.4935081476776,2101.9071696673236,2243.3237132442932,Oscilante,VARIAÇÃO INTENSA
313115,"Eletrotenico na Fabricacao, Montagem e Instalacao de Maquinas e Equipamentos",1626.24,Linear,0.9725,1691.7496323154933,1728.4129179361885,2005.136590777542,2129.1398087422112,Oscilante,QUEDA RECENTE
313120,Tecnico de Manutencao Eletrica,1611.1,XGBoost,1.0853,1662.1922342042851,1782.6294730840486,2007.5417455892057,2095.355529052246,Crescente,ALTA NOS ÚLTIMOS MESES
313125,Tecnico de Manutencao Eletrica de Maquina,1816.26,Fallback,0.6768,1906.7164356524947,2039.5688869982366,2059.5490091456313,2046.7583259095293,Oscilante,MERCADO INCERTO
313130,Tecnico Eletricista,1731.33,Linear,0.6092,1821.070944989708,1872.6157013588734,2123.26724955759,1929.4381232641863,Decrescente,MUDANÇA RÁPIDA
313205,Tecnico de Manutencao Eletronica,2072.3,XGBoost,1.0901,2124.8713470030657,2361.2896784110912,2332.080008320718,2323.338180303315,Crescente,MERCADO ESTÁVEL
313210,Tecnico de Manutencao Eletronica (Circuitos de Maquinas com Comando Numerico),1803.1,Holt-Winters,0.5467,1853.75529775758,2070.506883796267,2142.959572198793,2162.542873536784,Decrescente,MERCADO INCERTO
313215,Tecnico Eletronico,1846.48,Prophet,0.7282,1953.1414977465745,1955.1409552332973,2265.0912323270272,2070.0850929725157,Oscilante,IMPREVISÍVEL
313220,Tecnico em Manutencao de Equipamentos de Informatica,1626.21,XGBoost,0.7807,1718.4925297825143,1831.6657815849433,1845.346700229175,1880.5430055371169,Crescente,CRESCIMENTO VOLÁTIL
313305,Tecnico de Comunicacao de Dados,1986.23,Prophet,0.5007,2111.6779304026372,2251.887874012782,2418.366856790833,2624.288529315035,Decrescente,VARIAÇÃO INTENSA
313310,Tecnico de Rede (Telecomunicacoes),2008.67,Fallback,0.5312,2132.701489086903,2229.9775647791434,2421.674217940793,2532.6333165079095,Crescente,MUDANÇA RÁPIDA
313315,Tecnico de Telecomunicacoes (Telefonia),1617.03,XGBoost,0.7009,1681.044889690507,1831.8028087770624,2001.4361748697079,1897.2823446305902,Crescente,CRESCIMENTO VOLÁTIL
